domain,category,job_link,job_title,company,job_family,text_snippet,relevant_skills,tag_present,text_present
Work Ethic And Professionalism,both,https://www.linkedin.com/jobs/view/ios-developer-at-itr-group-3801997261,iOS Developer,ITR Group,SWE,"The
Senior iOS developer
serves as a key mobile app developer to provide and support the consumer iOS mobile app. The developer is familiar with a variety of the field's concepts, practices and procedures; and performs complex applications development related tasks without guidance.
Primary Responsibilities
Engages with system users and business analysts to identify system enhancements and/or new applications to meet business needs.
Actively contributes to the development of solutions and ideas ",,True,True
Work Ethic And Professionalism,both,https://www.linkedin.com/jobs/view/senior-associate-manufacturing-engineer-4-10-2nd-shift-tr3-with-security-clearance-at-clearancejobs-3789764189,"Senior Associate, Manufacturing Engineer (4/10 - 2nd Shift - TR3 with Security Clearance",ClearanceJobs,Security,"L3Harris is dedicated to recruiting and developing diverse, high-performing talent who are passionate about what they do. Our employees are unified in a shared dedication to our customers' mission and quest for professional growth. L3Harris provides an inclusive, engaging environment designed to empower employees and promote work-life success. Fundamental to our culture is an unwavering focus on values, dedication to our communities, and commitment to excellence in everything we do. L3Harris Tec",,True,True
Work Ethic And Professionalism,both,https://www.linkedin.com/jobs/view/sr-quality-engineer-at-amtec-inc-3755848826,Sr. Quality Engineer,Amtec Inc.,Other,"Summary
Evaluate quality processes, procedures and statistical techniques, analyze production and service limitations and standards; recommend revisions of specifications when indicated; assist in the formulation of quality policies and procedures; continuously interfacing with all engineering departments as well as with customers and suppliers on quality related issues. Responsible for specific customers, programs and projects, reviewing customer quotes and contracts for quality requirements an",,True,True
Work Ethic And Professionalism,both,https://www.linkedin.com/jobs/view/senior-quality-engineer-at-jobot-3804044597,Senior Quality Engineer,Jobot,Other,"Want to learn more about this role and Jobot? Click our Jobot logo and follow our LinkedIn page!
Job details
Direct Hire Opportunity with Full Benefits. Come Join our growing organization.
This Jobot Job is hosted by Brooke Meyer
Are you a fit? Easy Apply now by clicking the ""Easy Apply"" button and sending us your resume.
Salary $80,000 - $120,000 per year
A Bit About Us
We specialize in design, engineering and manufacturing of electronic products.
Why join us?
Opportunity for growth and advance",,True,True
Work Ethic And Professionalism,both,https://www.linkedin.com/jobs/view/imagery-analyst-multiple-openings-at-axim-geospatial-is-now-nv5-3725440742,Imagery Analyst - Multiple Openings,Axim Geospatial is now NV5,Other,"Overview
Role Summary:
The Imagery Analyst will apply geospatial knowledge on how to acquire, analyze, compile, and disseminate raster-based information and intelligence to populate and update geospatial databases and create Geospatial Intelligence products. A successful applicant will be able to apply geospatial and imagery analysis techniques using a Geographic Information System to convey certain types of products that are dependent upon various customer needs while being precise enough to pa",,True,True
Work Ethic And Professionalism,tag_only,https://uk.linkedin.com/jobs/view/senior-civil-drainage-engineer-drainage-infrastructure-at-energy-jobline-3778324965,Senior Civil Drainage Engineer (Drainage/Infrastructure),Energy Jobline,Other,"Senior Civil Engineer (Drainage/Infrastructure)
Manchester (hybrid working options)
c£47k - £55k + package
We are recruiting a Senior Civil Engineer, with this established and busy civil structural consultancy with a strong pipeline of civil projects, both infrastructure and buildings related projects, to be part of a growing civils team able to run schemes,
As a Civil Engineer you will be working an a variety of infrastructure projects and associated buildings projects in drainage design.
Nice ",,True,False
Work Ethic And Professionalism,tag_only,https://www.linkedin.com/jobs/view/senior-engineer-at-infrahire-3793679287,Senior Engineer,Infrahire,Other,"Infrahire is looking for Senior Engineer in TX
The Company has an opportunity for a Senior Engineer to join our team in the Engineering and Capital Projects Department. The City is currently managing the $158.8M FY 2022 Bond Program combined with our General Fund projects, 4B funded projects and Interlocal Agreements. Company is well-organized city that offers a stable work environment, challenging and exciting projects and growth potential.
Under the general supervision of the Capital Projects ",,True,False
Work Ethic And Professionalism,tag_only,https://www.linkedin.com/jobs/view/pm-guest-services-agent-at-pyramid-global-hospitality-3797099614,PM Guest Services Agent,Pyramid Global Hospitality,Product,"We are looking for a highly motivated individuals to join our Guest Services team as a Guest Services Agent. The ideal candidate uses their engaging personality to create a memorable first impression for our guests as they arrive for the first time and throughout their stay. In offering a warm welcome to our hotel/resort, the Guest Services Agent assists with the unloading of guest’s luggage and provides a source of knowledge for the guest for everything about the hotel, its amenities, and the l",,True,False
Work Ethic And Professionalism,tag_only,https://www.linkedin.com/jobs/view/molecular-scientist-at-actalent-3807239903,Molecular Scientist,Actalent,Other,"Our client a major biopharmaceutical company is seeking a
Scientist/Biologist to provide critical support within their Method Transfer and Development Group. This site has flexible, multi-product manufacturing capabilities and facilities focused on vaccines intermediates and drug substance, and gene therapy drug substance and drug product. The vaccine manufacturing capabilities center on large-scale microbial fermentation, purification, conjugation and cell banking. As a Biologist, you will be w",,True,False
Work Ethic And Professionalism,tag_only,https://www.linkedin.com/jobs/view/charles-river-business-analyst-at-ceres-group-3581035520,Charles River Business Analyst,CERES Group,Other,"Job Title:
CRD Business Systems Analysts
About The Role
CRD Business Systems Analysts in their Application Development Team.
Responsibilities
Performs analysis of business activities to determine business requirements. Works with business users to understand and define needs above and beyond requirements provided by the business. Converts business requirements into functional specifications. Works closely with the project managers, business users, QA, developers, and other technology professiona",,True,False
Work Ethic And Professionalism,tag_only,https://uk.linkedin.com/jobs/view/biomedical-scientist-at-imperial-college-healthcare-nhs-trust-3802096568,Biomedical Scientist,Imperial College Healthcare NHS Trust,Other,"An exciting opportunity has arisen to apply for this band 6 Specialist BMS role in the Haematology&Transfusion Lab Lab within the Hammersmith Hospital site of NWLP.
In this role, you would encounter a wide range of interesting cases on a daily basis; you would be part of the BMS team running the Automation section in Haematology with an exposure to unique blood film morphology and in Blood Transfusion where you would have a great exposure to special requirement crossmatching plus an opportunity ",,True,False
Work Ethic And Professionalism,tag_only,https://www.linkedin.com/jobs/view/healthcare-business-analyst-richmond-va-on-site-day-1-at-noralogic-inc-3793655890,"Healthcare Business Analyst(Richmond, VA. On-site Day 1)",Noralogic Inc,Other,"Greetings,
Hope you are doing great!
Please find below job description & let me know if it matches with your job profile. Please share your updated resume copy along with your contact information at ************* or 307-222-2545
Job Title: - Healthcare Business Analyst
Job Location: - Richmond, VA(On-site Day 1)
Job Duration: - Long Term Contract
Job Description
Client is looking for a talented Sr. Healthcare Business Analyst for one of the leading healthcare providers in the United States. This",,True,False
Work Ethic And Professionalism,tag_only,https://uk.linkedin.com/jobs/view/engineering-technical-manager-groundworks-and-civil-engineering-at-clickjobs-io-3798318682,Engineering/ Technical Manager - Groundworks and Civil Engineering,ClickJobs.io,Other,"Technical Manager / Engineering Manager
£80-£110k Plus package
This privately-owned civil engineering and groundworks company are experiencing strong growth and are expanding into new regions operating throughout the West Midlands, Shropshire, Staffordshire, Worcestershire, and Leicestershire click apply for full job details
Show more
Show less",,True,False
Work Ethic And Professionalism,tag_only,https://www.linkedin.com/jobs/view/sr-principal-aeronautical-engineer-triton-air-vehicle-sme-with-security-clearance-at-clearancejobs-3770047111,"Sr. Principal Aeronautical Engineer, Triton Air Vehicle SME with Security Clearance",ClearanceJobs,Security,"Job Description
At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to",,True,False
Work Ethic And Professionalism,tag_only,https://www.linkedin.com/jobs/view/manufacturing-mechanical-engineer-3-at-hii-3799371115,MANUFACTURING MECHANICAL ENGINEER 3,HII,Other,"Req ID: 34836
Team: X51 INDUSTRIAL ENG
Entity: Newport News Shipbuilding
US Citizenship Required for this Position: Yes
Full-Time
Shift: 1st
Relocation: No relocation assistance available
Virtual/Telework Opportunity: Yes - Occasional or hybrid telework available
Travel Requirement: No
Clearance Required: No - Clearance Not Required to Start
Meet HII’s Newport News Shipbuilding
With more than 25,000 employees – including third-, fourth- and even fifth-generation shipbuilders – HII’s Newport News",,True,False
Work Ethic And Professionalism,text_only,https://www.linkedin.com/jobs/view/powerbi-senior-developer-at-octo-an-ibm-company-3803344309,PowerBI Senior Developer,"Octo, an IBM Company",SWE,"You...
As a
Power BI Senior Developer
at Octo, you will be part of a scrum team at the Department of Veterans Affairs (VA) responsible for migrating the current Power BI hybrid solution to a fully cloud native environment. This team will include ingesting, aggregating, developing, and displaying custom and interactive information dashboards to meet VA PACT Act Congressional, VA Secretary, and Public reporting requirements.
This individual applies expertise with Power BI Cloud Service to perform ",,False,True
Work Ethic And Professionalism,text_only,https://www.linkedin.com/jobs/view/senior-php-developer-at-mindpal-3764990096,Senior PHP Developer,MindPal,SWE,"We are looking for
Senior PHP Developer
Responsibilities
Creation, development and maintenance of advanced web applications in PHP language
Design and implementation of back-end solutions, including integration with databases, external services and other system components
Optimising and monitoring application performance and troubleshooting application issues
Collaborate with the development team, architects and other stakeholders to understand business and technical requirements and deliver the",,False,True
Work Ethic And Professionalism,text_only,https://www.linkedin.com/jobs/view/assistant-vp-application-developer-at-barclays-corporate-investment-bank-3775744292,"Assistant VP, Application Developer",Barclays Corporate & Investment Bank,SWE,"Whippany, NJ
Barclays Services LLC
What will you be doing?
On behalf of a global financial services organization perform the following complex application development tasks
Conduct client demo sessions to walk through new feature development, resolve escalated production issues by debugging the application code and finding the root cause
Analyze Hadoop clusters using big data analytic tools including Pig, Hive and Map Reduce
Conduct in-depth research on Hive to analyze partitioned and bucketed d",,False,True
Work Ethic And Professionalism,text_only,https://www.linkedin.com/jobs/view/security-architect-at-objective-paradigm-3799992201,Security Architect,Objective Paradigm,Security,"Job Description
As a member of the Enterprise IT Cyber Security team, this role is responsible for assisting in developing, implementing, and maintaining a comprehensive information security program.
The Security Architect will serve as a senior member of the cyber team and will be responsible for reviewing cyber protections across all cyber services to ensure adequate protections are maintained and implemented. This person will be a security subject matter expert for the Enterprise and will con",,False,True
Work Ethic And Professionalism,text_only,https://www.linkedin.com/jobs/view/marine-engineer-i-at-core-group-resources-3792245668,Marine Engineer I,Core Group Resources,Other,"Marine Engineer I Job Summary
We are seeking an adaptable, highly intelligent Marine Engineer I to be responsible for engineering, commissioning, and documenting marine sales projects with our current engineering staff. This position involves both in-house and field design, troubleshooting, and customer interaction in a very integrated team environment. The ideal candidate must be able to communicate and summarize intricate technical issues to audiences of various levels of technical ability.
Ma",,False,True
Work Ethic And Professionalism,text_only,https://www.linkedin.com/jobs/view/building-engineer-night-shift-at-jll-3728053925,Building Engineer - Night Shift,JLL,Other,"We have an exciting new opportunity for a
Building Engineer
on the night shift to support our client Capital One's facility in McLean, VA.
Jones Lang LaSalle is a financial and professional services firm specializing in real estate services and investment management. Our more than 40,000 people in more than 1,000 locations in 70 countries serve the local, regional, and global real estate needs of those clients, growing our company in the process.
Here is who should apply:
A high school diploma o",,False,True
Work Ethic And Professionalism,text_only,https://www.linkedin.com/jobs/view/inside-technical-consultant-commercial-hvac-building-automation-controls-at-lennox-3787305073,Inside Technical Consultant (Commercial HVAC - Building Automation Controls),Lennox,Other,"Company Overview
WHO WE ARE
Lennox International
(LII)
is a leading global provider of innovative climate control solutions for heating, ventilation, air conditioning, and refrigeration (HVACR) markets.
Beginning over a century ago, Lennox International has built a strong heritage of Innovation and Responsibility. Our position as an innovation leader continually inspires us to promote more efficient energy use and a healthier environment through our product operations. Our engaged and diverse wo",,False,True
Work Ethic And Professionalism,text_only,https://www.linkedin.com/jobs/view/quality-business-systems-analyst-at-futran-solutions-3762051612,Quality - Business Systems Analyst,Futran Solutions,Other,"Job Description: Job Title: Requisition Coordinator
12-month assignment based out of New Brunswick, NJ.
This is a hybrid role requiring 50% onsite presence.
Work schedule is Monday Friday business hours.
The person in this role will be responsible for supporting the Contract Operations team by processing capital and study supply contracts and purchases for multiple client sites for Product Development (PD).
Responsibilities
Enter equipment or services requisitions into the appropriate system
Fol",,False,True
Work Ethic And Professionalism,text_only,https://www.linkedin.com/jobs/view/in-vivo-senior-research-associate-associate-scientist-scientist-contractor-at-overland-pharmaceuticals-3723397384,In Vivo Senior Research Associate/Associate Scientist/Scientist(Contractor),Overland Pharmaceuticals,Other,"Responsibilities:
The Associate Scientist/Scientist, In Vivo Pharmacology, will be responsible for providing in vivo pharmacology support to discovery teams including designing, conducting, and interpreting experiments to demonstrate the efficacy and safety of CAR-T cells in animal models.
Perform in vivo tumor efficacy studies including subcutaneous and disseminated tumor cell implantation.
Perform cell culture and primary cell isolation and maintenance.
Perform multicolor flow cytometry, ELISA",,False,True
Work Ethic And Professionalism,text_only,https://www.linkedin.com/jobs/view/scientist-at-meet-3789684006,Scientist,Meet,Other,"JOB DESCRIPTION
Position: Scientist
Location: Louisville, CO
­­­­­­­
About
We aim to create medicines that make life better for all those affected by cancer around the world. Bringing together the focus and spirit of a biotech with the scale, resources, and heritage, our team is focused on rapidly delivering impactful new medicines for people with cancer. Our approach centers on creating oncology medicines that unequivocally show early signs of clinical activity and will matter to patients. We i",,False,True
